YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,US,560,NULL,DFW,PHX,0605,NULL,NULL,NULL,NULL,157,158,140,868,NULL,NULL,0742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,310,NULL,MFE,DFW,0605,NULL,NULL,NULL,NULL,95,0,0,469,NULL,NULL,0740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,375,NULL,STL,DFW,0605,NULL,NULL,NULL,NULL,120,111,90,550,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,378,NULL,SJU,MIA,0605,NULL,NULL,NULL,NULL,165,184,147,1045,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1291,NULL,MKE,DFW,0605,NULL,NULL,NULL,NULL,175,164,138,853,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,320,NULL,SEA,SFO,0605,NULL,NULL,NULL,NULL,125,125,97,679,NULL,NULL,0810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,602,NULL,SEA,LAS,0605,NULL,NULL,NULL,NULL,140,143,115,867,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,233,NULL,BTV,JFK,0605,NULL,NULL,NULL,NULL,88,84,50,266,NULL,NULL,0733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,601,NULL,JFK,FLL,0605,NULL,NULL,NULL,NULL,188,188,148,1069,NULL,NULL,0913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,735,NULL,SFO,LGB,0605,NULL,NULL,NULL,NULL,81,75,59,354,NULL,NULL,0726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,922,NULL,PBI,BOS,0605,NULL,NULL,NULL,NULL,172,184,163,1197,NULL,NULL,0857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1184,NULL,MCO,JFK,0605,NULL,NULL,NULL,NULL,146,161,129,944,NULL,NULL,0831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1434,NULL,SJU,MCO,0605,NULL,NULL,NULL,NULL,188,183,165,1189,NULL,NULL,0813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1065,NULL,BDL,ATL,0605,NULL,NULL,NULL,NULL,172,150,130,859,NULL,NULL,0857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1456,NULL,RDU,ATL,0605,NULL,NULL,NULL,NULL,90,73,57,356,NULL,NULL,0735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1723,NULL,SFO,SLC,0605,NULL,NULL,NULL,NULL,109,108,88,599,NULL,NULL,0854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4642,NULL,TUS,IAH,0605,NULL,NULL,NULL,NULL,142,153,117,936,NULL,NULL,0927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4928,NULL,PIA,ATL,0605,NULL,NULL,NULL,NULL,116,97,83,565,NULL,NULL,0901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,609,NULL,IND,DEN,0605,NULL,NULL,NULL,NULL,177,167,150,977,NULL,NULL,0702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,821,NULL,MCI,DEN,0605,NULL,NULL,NULL,NULL,109,113,93,533,NULL,NULL,0654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,133,NULL,DFW,DEN,0605,NULL,NULL,NULL,NULL,122,117,91,641,NULL,NULL,0707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2881,NULL,FSM,DFW,0605,NULL,NULL,NULL,NULL,70,0,0,227,NULL,NULL,0715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2771,NULL,AEX,DFW,0605,NULL,NULL,NULL,NULL,80,0,0,285,NULL,NULL,0725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3288,NULL,SPS,DFW,0605,NULL,NULL,NULL,NULL,45,0,0,113,NULL,NULL,0650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3328,NULL,ACT,DFW,0605,NULL,NULL,NULL,NULL,45,0,0,89,NULL,NULL,0650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3408,NULL,SJT,DFW,0605,NULL,NULL,NULL,NULL,60,0,0,229,NULL,NULL,0705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3643,NULL,JAN,DFW,0605,NULL,NULL,NULL,NULL,100,0,0,408,NULL,NULL,0745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,286,NULL,HNL,OGG,0605,NULL,NULL,NULL,NULL,36,40,22,100,NULL,NULL,0641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5181,NULL,OKC,LAX,0605,NULL,NULL,NULL,NULL,199,211,165,1187,NULL,NULL,0724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6499,NULL,FAR,DEN,0605,NULL,NULL,NULL,NULL,141,133,87,627,NULL,NULL,0726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1160,NULL,SFO,IAH,0606,NULL,NULL,NULL,NULL,233,236,199,1635,NULL,NULL,1159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1601,NULL,EWR,FLL,0606,NULL,NULL,NULL,NULL,189,160,143,1065,NULL,NULL,0915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6461,NULL,MTJ,DEN,0606,NULL,NULL,NULL,NULL,69,78,39,196,NULL,NULL,0715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,606,NULL,RSW,DTW,0607,NULL,NULL,NULL,NULL,166,179,155,1084,NULL,NULL,0853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,7389,NULL,GCC,RKS,0607,NULL,NULL,NULL,NULL,77,73,57,261,NULL,NULL,0724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,220,NULL,MSY,EWR,0608,NULL,NULL,NULL,NULL,172,160,140,1167,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,654,NULL,ORD,MCO,0608,NULL,NULL,NULL,NULL,163,147,127,1005,NULL,NULL,0951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,6119,NULL,RIC,ORD,0608,NULL,NULL,NULL,NULL,137,141,123,642,NULL,NULL,0725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5456,NULL,RDM,SFO,0608,NULL,NULL,NULL,NULL,102,88,68,462,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,205,NULL,OGG,HNL,0609,NULL,NULL,NULL,NULL,32,36,23,100,NULL,NULL,0641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4494,NULL,SJC,SLC,0609,NULL,NULL,NULL,NULL,122,144,106,584,NULL,NULL,0911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5370,NULL,ORD,MBS,0610,NULL,NULL,NULL,NULL,66,56,37,222,NULL,NULL,0816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1709,NULL,EWR,CLT,0610,NULL,NULL,NULL,NULL,121,130,95,529,NULL,NULL,0811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,828,NULL,PHX,BWI,0610,NULL,NULL,NULL,NULL,250,226,210,1999,NULL,NULL,1220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1632,NULL,SEA,IAD,0610,NULL,NULL,NULL,NULL,294,270,252,2306,NULL,NULL,1404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1725,NULL,LAS,SFO,0610,NULL,NULL,NULL,NULL,96,80,62,414,NULL,NULL,0746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,168,NULL,DFW,MIA,0610,NULL,NULL,NULL,NULL,163,152,129,1121,NULL,NULL,0953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1315,NULL,BNA,DFW,0610,NULL,NULL,NULL,NULL,135,0,0,631,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1336,NULL,PHX,DFW,0610,NULL,NULL,NULL,NULL,135,136,108,868,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1619,NULL,BOS,MIA,0610,NULL,NULL,NULL,NULL,216,204,179,1258,NULL,NULL,0946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1686,NULL,LAX,STL,0610,NULL,NULL,NULL,NULL,215,205,183,1592,NULL,NULL,1145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,345,NULL,OAK,SEA,0610,NULL,NULL,NULL,NULL,119,113,95,671,NULL,NULL,0809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,454,NULL,SEA,LAX,0610,NULL,NULL,NULL,NULL,155,150,122,954,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,57,NULL,BOS,IAD,0610,NULL,NULL,NULL,NULL,111,94,73,413,NULL,NULL,0801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,24,NULL,LAX,JFK,0610,NULL,NULL,NULL,NULL,314,293,279,2475,NULL,NULL,1424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1279,NULL,DCA,FLL,0610,NULL,NULL,NULL,NULL,155,148,126,899,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1836,NULL,DTW,BOS,0610,NULL,NULL,NULL,NULL,118,90,74,632,NULL,NULL,0808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1361,NULL,BNA,LAX,0610,NULL,NULL,NULL,NULL,285,280,255,1797,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,327,NULL,PHL,ATL,0610,NULL,NULL,NULL,NULL,155,126,103,666,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1492,NULL,PHX,MSP,0610,NULL,NULL,NULL,NULL,186,173,145,1276,NULL,NULL,1016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1554,NULL,SJU,FLL,0610,NULL,NULL,NULL,NULL,163,167,147,1046,NULL,NULL,0753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4556,NULL,VPS,IAH,0610,NULL,NULL,NULL,NULL,119,119,99,528,NULL,NULL,0809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,6071,NULL,GUC,DEN,0610,NULL,NULL,NULL,NULL,59,64,34,152,NULL,NULL,0709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,1252,NULL,MIA,LGA,0610,NULL,NULL,NULL,NULL,175,177,147,1096,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3323,NULL,RIC,MIA,0610,NULL,NULL,NULL,NULL,161,147,123,825,NULL,NULL,0851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3601,NULL,DTW,LGA,0610,NULL,NULL,NULL,NULL,105,87,68,502,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3551,NULL,ORF,MIA,0610,NULL,NULL,NULL,NULL,156,157,128,802,NULL,NULL,0846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5572,NULL,MOT,DEN,0610,NULL,NULL,NULL,NULL,133,114,84,604,NULL,NULL,0723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1312,NULL,STL,MIA,0611,NULL,NULL,NULL,NULL,169,149,127,1068,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,269,NULL,BOS,FLL,0611,NULL,NULL,NULL,NULL,213,197,174,1237,NULL,NULL,0944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4506,NULL,MLU,IAH,0612,NULL,NULL,NULL,NULL,73,72,58,262,NULL,NULL,0725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5337,NULL,MAF,DEN,0612,NULL,NULL,NULL,NULL,116,0,0,563,NULL,NULL,0708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,562,NULL,LAX,LAS,0613,NULL,NULL,NULL,NULL,68,64,44,236,NULL,NULL,0721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,416,NULL,PDX,ORD,0614,NULL,NULL,NULL,NULL,235,224,207,1739,NULL,NULL,1209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1403,NULL,JFK,SJU,0614,NULL,NULL,NULL,NULL,223,202,182,1598,NULL,NULL,1057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,107,NULL,KOA,HNL,0614,NULL,NULL,NULL,NULL,42,47,30,163,NULL,NULL,0656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4681,NULL,EUG,SLC,0614,NULL,NULL,NULL,NULL,115,112,90,618,NULL,NULL,0909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1754,NULL,RNO,PHX,0615,NULL,NULL,NULL,NULL,107,112,84,601,NULL,NULL,0902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1789,NULL,PHX,CLT,0615,NULL,NULL,NULL,NULL,228,207,183,1773,NULL,NULL,1203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1966,NULL,CMH,ATL,0615,NULL,NULL,NULL,NULL,110,90,65,447,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2351,NULL,HOU,ATL,0615,NULL,NULL,NULL,NULL,110,106,91,696,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,137,NULL,HOU,PHX,0615,NULL,NULL,NULL,NULL,175,173,160,1020,NULL,NULL,0810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1125,NULL,DTW,DFW,0615,NULL,NULL,NULL,NULL,185,0,0,986,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1165,NULL,BOS,JFK,0615,NULL,NULL,NULL,NULL,75,64,44,187,NULL,NULL,0730,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1581,NULL,DFW,DCA,0615,NULL,NULL,NULL,NULL,164,0,0,1192,NULL,NULL,0959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2253,NULL,MSP,DFW,0615,NULL,NULL,NULL,NULL,165,156,128,852,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,504,NULL,SEA,SNA,0615,NULL,NULL,NULL,NULL,155,156,129,978,NULL,NULL,0850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,99,NULL,BDL,DCA,0615,NULL,NULL,NULL,NULL,100,85,67,313,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,962,NULL,SJU,BOS,0615,NULL,NULL,NULL,NULL,247,261,244,1674,NULL,NULL,0922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,2006,NULL,FLL,EWR,0615,NULL,NULL,NULL,NULL,165,173,148,1065,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,828,NULL,MOB,ATL,0615,NULL,NULL,NULL,NULL,68,57,43,302,NULL,NULL,0823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,978,NULL,SAN,SLC,0615,NULL,NULL,NULL,NULL,121,115,89,626,NULL,NULL,0916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,985,NULL,LAS,SLC,0615,NULL,NULL,NULL,NULL,86,79,60,368,NULL,NULL,0841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1275,NULL,DCA,DTW,0615,NULL,NULL,NULL,NULL,100,109,73,405,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2384,NULL,SMF,SLC,0615,NULL,NULL,NULL,NULL,98,121,80,532,NULL,NULL,0853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1610,NULL,DEN,DTW,0615,NULL,NULL,NULL,NULL,184,142,121,1123,NULL,NULL,1119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1866,NULL,SFO,ATL,0615,NULL,NULL,NULL,NULL,270,266,251,2139,NULL,NULL,1345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1919,NULL,LGA,MSP,0615,NULL,NULL,NULL,NULL,189,189,172,1020,NULL,NULL,0824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2522,NULL,LAW,DFW,0615,NULL,NULL,NULL,NULL,55,67,30,140,NULL,NULL,0710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2512,NULL,BRO,DFW,0615,NULL,NULL,NULL,NULL,95,82,68,482,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2572,NULL,PIB,MEI,0615,NULL,NULL,NULL,NULL,45,42,15,69,NULL,NULL,0700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4531,NULL,CHS,IAH,0615,NULL,NULL,NULL,NULL,172,200,163,925,NULL,NULL,0807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4655,NULL,MEM,IAH,0615,NULL,NULL,NULL,NULL,110,113,88,468,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5123,NULL,MGM,ATL,0615,NULL,NULL,NULL,NULL,51,45,27,147,NULL,NULL,0806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,582,NULL,SLC,DEN,0615,NULL,NULL,NULL,NULL,92,104,64,391,NULL,NULL,0747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,439,NULL,OMA,DEN,0615,NULL,NULL,NULL,NULL,105,99,73,472,NULL,NULL,0700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2958,NULL,FAR,DFW,0615,NULL,NULL,NULL,NULL,180,0,0,968,NULL,NULL,0915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3432,NULL,DCA,JFK,0615,NULL,NULL,NULL,NULL,63,60,41,213,NULL,NULL,0718,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3613,NULL,MSN,DFW,0615,NULL,NULL,NULL,NULL,160,0,0,821,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3568,NULL,CMH,LGA,0615,NULL,NULL,NULL,NULL,95,80,63,479,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5348,NULL,SBP,LAX,0615,NULL,NULL,NULL,NULL,71,64,37,156,NULL,NULL,0726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5256,NULL,COS,IAH,0615,NULL,NULL,NULL,NULL,139,153,116,809,NULL,NULL,0934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4747,NULL,OAK,SLC,0615,NULL,NULL,NULL,NULL,110,112,95,588,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5464,NULL,LAR,DEN,0615,NULL,NULL,NULL,NULL,53,68,28,113,NULL,NULL,0708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5608,NULL,SAN,LAX,0615,NULL,NULL,NULL,NULL,52,48,25,109,NULL,NULL,0707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5636,NULL,BFL,SFO,0615,NULL,NULL,NULL,NULL,95,92,59,238,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6571,NULL,DRO,PHX,0615,NULL,NULL,NULL,NULL,84,124,57,351,NULL,NULL,0739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6573,NULL,MRY,PHX,0615,NULL,NULL,NULL,NULL,106,96,79,598,NULL,NULL,0901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6616,NULL,FAT,PHX,0615,NULL,NULL,NULL,NULL,100,111,78,493,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,612,NULL,MSP,ORD,0616,NULL,NULL,NULL,NULL,89,68,49,334,NULL,NULL,0745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,940,NULL,DFW,ORD,0616,NULL,NULL,NULL,NULL,139,119,96,802,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6368,NULL,BIS,DEN,0617,NULL,NULL,NULL,NULL,120,115,77,516,NULL,NULL,0717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,101,NULL,ITO,HNL,0618,NULL,NULL,NULL,NULL,49,51,39,216,NULL,NULL,0707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,762,NULL,PBI,LGA,0619,NULL,NULL,NULL,NULL,158,157,141,1035,NULL,NULL,0857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5249,NULL,SAT,ORD,0619,NULL,NULL,NULL,NULL,172,140,121,1041,NULL,NULL,0911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,207,NULL,FLL,IAH,0620,NULL,NULL,NULL,NULL,171,172,150,965,NULL,NULL,0811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1931,NULL,BUF,CLT,0620,NULL,NULL,NULL,NULL,119,118,89,546,NULL,NULL,0819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,732,NULL,SEA,ORD,0620,NULL,NULL,NULL,NULL,236,215,195,1721,NULL,NULL,1216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,698,NULL,CMH,FLL,0620,NULL,NULL,NULL,NULL,170,158,135,973,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,799,NULL,LAS,HOU,0620,NULL,NULL,NULL,NULL,170,170,155,1235,NULL,NULL,1110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
